Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2025-04-09,727.59033203125,752.8334615673064,726.4139412123398,751.9021496759307,11319387
2025-04-11,739.0109252929688,744.7458077183372,731.3154714106737,744.0595747998677,9360327
2025-04-15,748.4710083007812,755.5292930373557,742.1969641274441,754.8430601068783,7859090
2025-04-16,756.5586547851562,759.4996019368964,745.5301029661306,748.4710501178707,12536694
2025-04-17,781.7527465820312,785.2328552596965,752.0491936119853,756.8037006997325,27034818
2025-04-21,800.6238403320312,808.1232195009724,785.6250221604275,787.1935033394458,16398507
2025-04-22,806.211669921875,819.0537818863039,797.9769939622398,804.986275275127,25117557
2025-04-23,797.4378051757812,814.6423334645151,794.1537117339047,809.740755044151,12104382
2025-04-24,797.3887939453125,802.8785377915959,795.1830836766543,796.7515648231008,12713521
2025-04-25,782.9291381835938,802.8785382468371,771.508436630355,798.9572755447768,13131038
2025-04-28,801.260986328125,806.6037186789465,781.7037366423766,782.9291312258807,11317611
2025-04-29,796.5554809570312,812.6816855994211,793.075372315961,803.858844621864,11283059
2025-04-30,773.1259765625,795.5261656735474,769.0576426012298,795.5261656735474,25635764
2025-05-02,781.0175170898438,787.5856441366993,773.4690743593894,774.7924765987593,14720184
2025-05-05,774.4494018554688,783.2722431424297,766.606876267059,766.606876267059,23986447
2025-05-06,758.8623657226562,783.4193220780548,755.9214185982945,778.3216684290833,18869468
2025-05-07,760.822998046875,766.9990348823832,749.5003635713141,750.2356003532819,15586266
2025-05-08,753.8627319335938,771.0182557422255,748.9611537025561,763.6658883956691,14491673
2025-05-09,763.9110107421875,766.312796178702,740.6285128209466,741.6088285228935,13578216
2025-05-12,785.8701171875,788.0758275471601,777.390362315762,783.272256608189,15096824
2025-05-13,785.9680786132812,791.7519649275839,781.5076543371932,782.880060357833,13909596
2025-05-14,784.9387817382812,791.6049164362635,780.6253687864404,789.8893639857823,9281719
2025-05-15,791.8499755859375,793.516524177251,778.8607930709097,788.6149458696933,17058854
2025-05-16,792.0999755859375,804.0,791.0,804.0,14733924
2025-05-19,795.0,801.4000244140625,792.0999755859375,792.0999755859375,10666184
2025-05-20,785.6500244140625,799.4000244140625,783.7999877929688,798.1500244140625,11324667
2025-05-21,787.0999755859375,791.0,779.0999755859375,787.0,8206040
2025-05-22,785.25,788.2000122070312,780.2999877929688,788.0,7355826
2025-05-23,790.5,794.9500122070312,786.2000122070312,787.9000244140625,5534158
2025-05-26,794.4000244140625,797.5499877929688,789.2000122070312,792.0,4965466
2025-05-27,793.7000122070312,801.3499755859375,790.0499877929688,794.4000244140625,11995043
2025-05-28,796.5499877929688,798.9000244140625,792.6500244140625,794.5,6873519
2025-05-29,797.3499755859375,800.4000244140625,791.3499755859375,799.0,14034127
2025-05-30,812.2999877929688,814.5,792.5999755859375,798.0,22037314
2025-06-02,813.6500244140625,822.5499877929688,809.2000122070312,812.8499755859375,26891575
2025-06-03,809.7999877929688,818.4000244140625,805.1500244140625,816.2000122070312,14247597
2025-06-04,806.5,817.0,805.25,817.0,9607927
2025-06-05,806.0,811.7000122070312,802.8499755859375,808.7000122070312,13595507
2025-06-06,813.0499877929688,816.4500122070312,803.0999755859375,806.6500244140625,17163935
2025-06-09,820.0499877929688,824.5,815.7000122070312,817.4000244140625,12793040
2025-06-10,817.0499877929688,822.0499877929688,814.5999755859375,821.0,6560513
2025-06-11,815.0499877929688,820.5999755859375,813.0499877929688,817.0,7197825
2025-06-12,805.9500122070312,816.5,801.2000122070312,816.0,13448521
2025-06-13,792.3499755859375,796.2999877929688,786.25,786.25,11377117
2025-06-16,792.5,795.4000244140625,786.1500244140625,792.5,8085001
2025-06-17,792.2999877929688,798.8499755859375,790.5499877929688,794.0,7753156
2025-06-18,791.9000244140625,795.5,788.3499755859375,792.5,5710169
2025-06-19,785.0999755859375,793.25,781.7000122070312,792.3499755859375,11824333
2025-06-20,796.1500244140625,799.4500122070312,786.0999755859375,787.5,11367669
2025-06-23,790.2000122070312,794.9500122070312,788.5,790.0,5549253
2025-06-24,795.4000244140625,806.6500244140625,793.6500244140625,799.0,11402190
2025-06-25,800.0499877929688,803.7999877929688,796.0999755859375,799.5,6528324
2025-06-26,797.0499877929688,803.3499755859375,791.4000244140625,802.0,24704402
2025-06-27,805.4000244140625,809.4500122070312,802.6500244140625,805.0,19375990
2025-06-30,820.3499755859375,821.0,807.0499877929688,809.0,19652607
2025-07-01,820.2999877929688,824.9000244140625,813.25,820.0,11456405
2025-07-02,812.9000244140625,824.0499877929688,809.0,821.0,6661200
2025-07-03,807.0999755859375,814.5,805.7999877929688,813.5,7020403
2025-07-04,811.8499755859375,813.8499755859375,804.0999755859375,808.75,4319538
2025-07-07,806.8499755859375,812.6500244140625,805.1500244140625,811.2000122070312,4461783
2025-07-08,812.6500244140625,813.5499877929688,805.3499755859375,807.9000244140625,5935770
2025-07-09,810.9500122070312,812.4500122070312,809.0,810.0,4099112
2025-07-10,808.0,815.5,806.9000244140625,811.2999877929688,12178137
2025-07-11,808.6500244140625,812.5499877929688,804.5499877929688,807.5499877929688,6202372
2025-07-14,808.8499755859375,815.5,808.0,809.7999877929688,6938635
2025-07-15,816.4500122070312,821.0,810.5,811.0,9297645
2025-07-16,831.7000122070312,834.2000122070312,815.2999877929688,816.0,16458920
2025-07-17,829.0,842.5,826.3499755859375,838.4000244140625,23073718
2025-07-18,823.3499755859375,832.6500244140625,820.25,832.0,15387801
2025-07-21,824.2000122070312,827.3499755859375,817.9500122070312,823.0,8852594
2025-07-22,815.0,828.0499877929688,814.0,827.5,7851163
2025-07-23,820.6500244140625,825.2000122070312,811.5,812.5,15470390
2025-07-24,815.7000122070312,821.9500122070312,810.6500244140625,820.0,10118309
2025-07-25,806.5499877929688,819.2000122070312,805.5,815.0,6734439
2025-07-28,797.1500244140625,808.9500122070312,796.0,806.5499877929688,7734158
2025-07-29,799.2000122070312,800.0,793.0999755859375,796.2000122070312,7833759
2025-07-30,801.6500244140625,803.4000244140625,796.2000122070312,798.9500122070312,8743723
2025-07-31,796.5499877929688,803.7999877929688,792.5499877929688,795.0999755859375,11359112
2025-08-01,794.0,801.0,792.0,795.7000122070312,15468391
2025-08-04,795.7000122070312,797.2000122070312,786.5499877929688,794.5,8820724
2025-08-05,800.5999755859375,804.0499877929688,796.2999877929688,798.0,7381537
2025-08-06,805.1500244140625,810.2000122070312,799.0,800.9500122070312,7409396
2025-08-07,805.1500244140625,806.6500244140625,793.4000244140625,801.0999755859375,7091392
2025-08-08,804.2999877929688,807.7999877929688,790.0,805.0,15708181
2025-08-11,823.4500122070312,825.0,808.0,808.0,15236297
2025-08-12,820.5999755859375,825.5,820.0,824.9500122070312,7986728
2025-08-13,821.8499755859375,824.9500122070312,820.6500244140625,822.6500244140625,4447508
2025-08-14,826.5499877929688,828.0,819.0999755859375,822.0,7087573
2025-08-18,827.6500244140625,838.0,825.1500244140625,836.0,6138124
2025-08-19,830.4000244140625,831.0,825.7999877929688,827.5,5076681
2025-08-20,828.9500122070312,831.9000244140625,827.4000244140625,828.7000122070312,4493888
2025-08-21,825.7000122070312,833.25,824.0499877929688,828.9500122070312,4402511
2025-08-22,816.25,826.0,815.7000122070312,824.0,5097647
2025-08-25,816.4500122070312,820.5,814.2000122070312,817.4500122070312,5672898
2025-08-26,807.8499755859375,815.8499755859375,806.75,814.8499755859375,6997817
2025-08-28,801.9500122070312,811.0,800.6500244140625,807.25,7898436
2025-08-29,802.5,806.7000122070312,798.5,800.7000122070312,6861440
2025-09-01,806.0499877929688,808.2999877929688,802.6500244140625,803.0999755859375,5619805
2025-09-02,803.9000244140625,810.5,802.6500244140625,806.2999877929688,5075460
2025-09-03,812.1500244140625,813.2999877929688,803.0,804.2999877929688,4261589
2025-09-04,809.4000244140625,816.75,808.0,814.6500244140625,4471950
2025-09-05,806.5999755859375,812.5,803.6500244140625,811.5,5194842
2025-09-08,808.7999877929688,813.8499755859375,806.7999877929688,808.0,4614227
2025-09-09,808.8499755859375,812.3499755859375,805.5999755859375,812.0,4567272
2025-09-10,818.2000122070312,824.5999755859375,810.4000244140625,812.0,7285853
2025-09-11,823.6500244140625,825.7000122070312,819.0,819.0999755859375,7425055
2025-09-12,823.5499877929688,825.7999877929688,819.7999877929688,824.0999755859375,5078018
2025-09-15,824.75,827.7999877929688,821.0999755859375,823.5499877929688,3852494
2025-09-16,831.5499877929688,833.0,821.6500244140625,825.0999755859375,9467531
2025-09-17,857.1500244140625,858.1500244140625,831.0,834.2999877929688,17243938
2025-09-18,854.3499755859375,860.7999877929688,851.0999755859375,858.6500244140625,10400847
2025-09-19,862.3499755859375,864.4500122070312,849.2999877929688,852.0,15206426
2025-09-22,855.25,868.2000122070312,854.0,862.0,6594034
2025-09-23,870.5999755859375,874.25,851.2000122070312,854.5999755859375,14357863
2025-09-24,866.2000122070312,880.5,864.4500122070312,876.0,12840160
2025-09-25,861.1500244140625,870.1500244140625,859.9500122070312,866.5499877929688,8678821
2025-09-26,856.9500122070312,864.3499755859375,853.0,862.0,6959545
2025-09-29,870.75,873.5,856.0,858.0499877929688,22641712
2025-09-30,872.4500122070312,877.5999755859375,867.5999755859375,869.9500122070312,12831593
2025-10-01,864.0999755859375,876.4500122070312,862.7999877929688,872.2999877929688,10832384
2025-10-03,867.2999877929688,873.0,863.7999877929688,865.1500244140625,8019442
2025-10-06,874.0499877929688,875.2999877929688,862.7999877929688,868.0,7820352
2025-10-07,864.7000122070312,877.0,863.0,874.1500244140625,9242580
2025-10-08,858.25,867.7999877929688,857.25,866.7999877929688,7156112
2025-10-09,862.0999755859375,865.7999877929688,858.0999755859375,861.5999755859375,7020501
2025-10-10,880.6500244140625,883.75,861.2999877929688,862.0999755859375,13713015
2025-10-13,882.9500122070312,888.0999755859375,876.0,879.0,11923143
2025-10-14,876.9500122070312,884.1500244140625,872.0999755859375,883.0,7681973
2025-10-15,886.0999755859375,887.5,877.0499877929688,878.0999755859375,8269225
2025-10-16,886.9500122070312,891.8499755859375,882.4500122070312,888.2999877929688,8493686
2025-10-17,889.1500244140625,894.75,883.0,887.5,8511854
2025-10-20,907.5,913.6500244140625,891.0499877929688,894.5999755859375,13546463
2025-10-21,907.8499755859375,910.0,906.4000244140625,908.0,1783576
2025-10-23,911.5499877929688,918.0,904.7999877929688,912.0,13382769
2025-10-24,904.5,914.0999755859375,900.9500122070312,910.9500122070312,5313227
2025-10-27,922.75,928.0,906.0,906.9500122070312,9150761
2025-10-28,930.25,935.8499755859375,917.7000122070312,927.0999755859375,22066289
2025-10-29,939.75,942.0499877929688,930.25,933.9000244140625,12314222
2025-10-30,934.3499755859375,944.9000244140625,933.0499877929688,939.4500122070312,13044473
2025-10-31,937.0,946.7000122070312,930.25,934.9000244140625,12078252
2025-11-03,949.7000122070312,953.4000244140625,937.5,938.75,11744735
2025-11-04,957.5999755859375,959.2999877929688,941.5,951.0,19154518
2025-11-05,957.5999755859375,957.5999755859375,957.5999755859375,957.5999755859375,0
2025-11-06,960.75,971.4000244140625,955.2999877929688,969.6500244140625,23088096
2025-11-07,955.8499755859375,964.8499755859375,944.0,958.75,13371323
2025-11-10,951.1500244140625,963.2000122070312,949.0999755859375,956.0,7343249
2025-11-11,953.2999877929688,954.9500122070312,945.0499877929688,953.5999755859375,8648917
2025-11-12,957.1500244140625,961.5499877929688,951.4000244140625,957.7000122070312,7043323
2025-11-13,954.0,963.9500122070312,952.4500122070312,954.25,8894441
2025-11-14,967.8499755859375,969.0499877929688,952.0,952.9500122070312,11032927
2025-11-17,973.3499755859375,976.0,968.5,971.0,7415026
2025-11-18,972.4500122070312,976.7000122070312,968.8499755859375,975.5999755859375,6594686
2025-11-19,982.75,984.4500122070312,968.7999877929688,972.4500122070312,8291226
2025-11-20,981.5499877929688,986.5999755859375,979.3499755859375,986.0,6440857
2025-11-21,972.5999755859375,980.5999755859375,971.0499877929688,979.7000122070312,5377241
2025-11-24,970.5999755859375,977.7000122070312,968.0499877929688,975.5499877929688,9901946
2025-11-25,983.5999755859375,988.9500122070312,971.3499755859375,975.5499877929688,9140201
2025-11-26,983.9000244140625,999.0,982.1500244140625,986.5999755859375,13943490
2025-11-27,972.8499755859375,988.5499877929688,968.9000244140625,986.7000122070312,11909168
2025-11-28,979.0,983.0,973.0499877929688,976.7999877929688,8117842
2025-12-01,973.0999755859375,991.2000122070312,969.8499755859375,985.4500122070312,8808306
2025-12-02,967.2999877929688,980.4500122070312,964.9000244140625,976.0,13444314
2025-12-03,951.0499877929688,972.5499877929688,947.5499877929688,970.4500122070312,14051968
2025-12-04,948.0999755859375,952.5499877929688,944.4500122070312,951.0499877929688,13622724
2025-12-05,971.5,973.2999877929688,946.7000122070312,948.8499755859375,17347847
2025-12-08,956.4000244140625,972.5,951.7000122070312,970.8499755859375,15386438
2025-12-09,959.3499755859375,964.0,950.4500122070312,954.7999877929688,9580294
2025-12-10,959.75,963.9500122070312,955.25,960.0999755859375,6989178
2025-12-11,963.25,966.5,958.4500122070312,962.0999755859375,5979035
2025-12-12,963.1500244140625,967.0,958.0,966.0,5681930
2025-12-15,967.25,968.8499755859375,957.25,957.25,4416952
2025-12-16,961.1500244140625,969.0,958.0499877929688,966.0499877929688,4764786
2025-12-17,975.8499755859375,978.5,964.2999877929688,965.5499877929688,8013382
2025-12-18,977.5499877929688,981.4500122070312,973.5,977.9000244140625,4926879
2025-12-19,980.2999877929688,982.0,977.0499877929688,979.9500122070312,5376584
2025-12-22,974.2999877929688,983.0,972.5499877929688,981.0999755859375,5959037
2025-12-23,971.9000244140625,977.5499877929688,970.7000122070312,976.2999877929688,5123287
2025-12-24,968.9500122070312,977.2999877929688,967.5,973.2000122070312,4105643
2025-12-25,968.9500122070312,968.9500122070312,968.9500122070312,968.9500122070312,0
2025-12-26,966.2999877929688,971.0,964.75,968.9500122070312,3286321
2025-12-29,965.0499877929688,968.9000244140625,961.4500122070312,966.9000244140625,5267233
2025-12-30,973.4500122070312,976.2000122070312,959.5,963.0,15030644
2025-12-31,982.2000122070312,985.6500244140625,973.5,975.25,5807630
2026-01-01,984.75,987.6500244140625,980.3499755859375,983.2000122070312,4328348
2026-01-02,998.9500122070312,1009.5,983.9500122070312,984.5,7357435
2026-01-05,1005.5499877929688,1015.5,1000.0,1000.0,11259060
2026-01-06,1018.9000244140625,1024.0,1004.9500122070312,1007.9500122070312,9575742
2026-01-07,1007.1500244140625,1022.7000122070312,1004.0,1022.7000122070312,7896720
2026-01-08,998.0,1011.5999755859375,995.8499755859375,1006.5999755859375,6854268
2026-01-09,1000.5,1008.0,994.0,996.0,7809460
2026-01-12,1015.1500244140625,1017.25,996.0,1008.0,7617922
2026-01-13,1028.449951171875,1029.5,1016.0,1022.7999877929688,11016895
2026-01-14,1028.3499755859375,1030.4000244140625,1020.5,1030.0,7370514
2026-01-15,1028.3499755859375,1028.3499755859375,1028.3499755859375,1028.3499755859375,0
2026-01-16,1042.300048828125,1047.449951171875,1028.4000244140625,1032.0,11051580
